District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Bheempoor,07-May-22,0.0,18.6,56.8
Adilabad,Bheempoor,08-May-22,0.0,23.3,56.8
Adilabad,Bheempoor,09-May-22,0.0,20.0,50.7
Adilabad,Bheempoor,10-May-22,0.0,17.9,50.5
Adilabad,Bheempoor,11-May-22,0.0,17.8,56.1
Adilabad,Bheempoor,12-May-22,0.0,25.9,57.9
Adilabad,Bheempoor,13-May-22,7.5,30.7,90.3
Adilabad,Bheempoor,14-May-22,0.0,27.7,74.0
Adilabad,Bheempoor,15-May-22,0.0,24.3,51.3
Adilabad,Bheempoor,16-May-22,0.0,26.3,55.6
Adilabad,Bheempoor,17-May-22,0.0,29.8,61.7
Adilabad,Bheempoor,18-May-22,0.0,20.1,54.0
Adilabad,Bheempoor,19-May-22,12.0,25.8,84.8
Adilabad,Bheempoor,20-May-22,0.8,57.6,91.3
Adilabad,Bheempoor,21-May-22,0.0,41.8,68.4
Adilabad,Bheempoor,22-May-22,0.0,30.3,50.1
Adilabad,Bheempoor,23-May-22,0.0,22.3,51.7
Adilabad,Bheempoor,24-May-22,0.0,30.1,53.9
Adilabad,Bheempoor,25-May-22,1.0,33.8,57.9
Adilabad,Bheempoor,26-May-22,0.8,27.7,77.3
Adilabad,Bheempoor,27-May-22,0.5,30.4,89.3
Adilabad,Bheempoor,28-May-22,0.0,32.9,61.3
Adilabad,Bheempoor,29-May-22,0.0,29.4,55.4
Adilabad,Bheempoor,30-May-22,0.0,30.3,54.1
Adilabad,Bheempoor,31-May-22,0.0,29.0,51.8
Adilabad,Boath,01-May-22,0.0,14.6,34.8
Adilabad,Boath,02-May-22,0.0,17.2,57.5
Adilabad,Boath,03-May-22,0.0,21.8,47.9
Adilabad,Boath,04-May-22,6.3,21.3,91.1
Adilabad,Boath,05-May-22,0.0,34.6,82.4
Adilabad,Boath,06-May-22,0.0,19.1,62.3
Adilabad,Boath,07-May-22,0.0,18.3,70.2
Adilabad,Boath,08-May-22,0.0,19.5,58.7
Adilabad,Boath,09-May-22,0.0,25.7,57.0
Adilabad,Boath,10-May-22,0.0,16.8,54.6
Adilabad,Boath,11-May-22,0.0,17.8,52.3
Adilabad,Boath,12-May-22,0.0,26.2,61.8
Adilabad,Boath,13-May-22,3.8,34.6,89.1
Adilabad,Boath,14-May-22,0.0,35.4,67.2
Adilabad,Boath,15-May-22,0.0,21.9,55.8
Adilabad,Boath,16-May-22,2.1,26.0,85.2
Adilabad,Boath,17-May-22,0.0,38.0,79.2
Adilabad,Boath,18-May-22,0.0,32.0,60.4
Adilabad,Boath,19-May-22,0.0,27.8,76.8
Adilabad,Boath,20-May-22,0.0,42.5,77.7
Adilabad,Boath,21-May-22,0.0,40.7,65.5
Adilabad,Boath,22-May-22,0.0,24.9,56.2
Adilabad,Boath,23-May-22,0.0,23.1,58.3
Adilabad,Boath,24-May-22,0.0,28.2,57.0
Adilabad,Boath,25-May-22,16.1,29.7,86.7
Adilabad,Boath,26-May-22,4.2,33.2,86.6
Adilabad,Boath,27-May-22,4.9,29.3,81.8
Adilabad,Boath,28-May-22,0.0,30.3,58.8
Adilabad,Boath,29-May-22,0.0,27.1,55.3
Adilabad,Boath,30-May-22,0.0,26.8,55.5
Adilabad,Boath,31-May-22,0.0,26.9,50.5
