District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Inderavelly,24-Sep-22,0.0,84.3,99.9
Adilabad,Inderavelly,25-Sep-22,0.0,59.9,99.9
Adilabad,Inderavelly,26-Sep-22,0.0,65.6,99.9
Adilabad,Inderavelly,27-Sep-22,15.5,68.7,99.9
Adilabad,Inderavelly,28-Sep-22,0.4,69.5,99.9
Adilabad,Inderavelly,29-Sep-22,1.1,85.4,99.9
Adilabad,Inderavelly,30-Sep-22,0.0,91.1,99.9
Adilabad,Jainad,01-Sep-22,0.0,70.5,99.9
Adilabad,Jainad,02-Sep-22,3.0,71.9,99.9
Adilabad,Jainad,03-Sep-22,0.0,66.8,99.9
Adilabad,Jainad,04-Sep-22,19.5,60.5,99.9
Adilabad,Jainad,05-Sep-22,0.2,89.0,99.9
Adilabad,Jainad,06-Sep-22,0.0,77.0,99.9
Adilabad,Jainad,07-Sep-22,3.8,65.9,99.9
Adilabad,Jainad,08-Sep-22,4.5,92.4,99.9
Adilabad,Jainad,09-Sep-22,3.3,84.8,99.9
Adilabad,Jainad,10-Sep-22,0.7,73.3,99.9
Adilabad,Jainad,11-Sep-22,8.8,73.7,99.9
Adilabad,Jainad,12-Sep-22,83.3,94.0,99.9
Adilabad,Jainad,13-Sep-22,2.4,89.9,99.9
Adilabad,Jainad,14-Sep-22,0.2,77.5,99.9
Adilabad,Jainad,15-Sep-22,0.0,76.4,99.9
Adilabad,Jainad,16-Sep-22,0.0,73.4,99.9
Adilabad,Jainad,17-Sep-22,0.6,76.1,99.9
Adilabad,Jainad,18-Sep-22,0.9,78.0,99.9
Adilabad,Jainad,19-Sep-22,9.3,78.0,99.9
Adilabad,Jainad,20-Sep-22,0.7,85.0,99.9
Adilabad,Jainad,21-Sep-22,0.2,74.0,99.9
Adilabad,Jainad,22-Sep-22,0.0,84.3,99.9
Adilabad,Jainad,23-Sep-22,0.0,77.6,99.9
Adilabad,Jainad,24-Sep-22,0.0,73.1,99.9
Adilabad,Jainad,25-Sep-22,0.0,64.3,99.9
Adilabad,Jainad,26-Sep-22,0.0,67.4,99.9
Adilabad,Jainad,27-Sep-22,4.8,83.7,99.9
Adilabad,Jainad,28-Sep-22,0.3,72.8,99.9
Adilabad,Jainad,29-Sep-22,4.4,79.0,99.9
Adilabad,Jainad,30-Sep-22,0.0,89.6,99.9
Adilabad,Mavala,01-Sep-22,1.5,70.5,99.9
Adilabad,Mavala,02-Sep-22,0.0,71.9,99.9
Adilabad,Mavala,03-Sep-22,0.0,73.1,99.9
Adilabad,Mavala,04-Sep-22,33.8,60.5,99.9
Adilabad,Mavala,05-Sep-22,0.0,89.0,99.9
Adilabad,Mavala,06-Sep-22,7.5,77.0,99.9
Adilabad,Mavala,07-Sep-22,0.0,65.9,99.9
Adilabad,Mavala,08-Sep-22,0.0,89.2,99.9
Adilabad,Mavala,09-Sep-22,15.5,84.8,99.9
Adilabad,Mavala,10-Sep-22,0.0,81.2,99.9
Adilabad,Mavala,11-Sep-22,14.8,74.0,99.9
Adilabad,Mavala,12-Sep-22,61.0,94.0,99.9
Adilabad,Mavala,13-Sep-22,5.0,89.9,99.9
Adilabad,Mavala,14-Sep-22,0.5,77.5,99.9
Adilabad,Mavala,15-Sep-22,0.0,76.4,99.9
Adilabad,Mavala,16-Sep-22,0.0,73.4,99.9
Adilabad,Mavala,17-Sep-22,0.0,76.1,99.9
Adilabad,Mavala,18-Sep-22,0.0,78.0,98.9
Adilabad,Mavala,19-Sep-22,0.0,78.1,99.9
Adilabad,Mavala,20-Sep-22,0.0,84.0,99.9
Adilabad,Mavala,21-Sep-22,0.0,74.0,99.9
Adilabad,Mavala,22-Sep-22,0.0,84.3,99.9
Adilabad,Mavala,23-Sep-22,0.0,77.7,99.9
Adilabad,Mavala,24-Sep-22,0.0,73.1,99.9
Adilabad,Mavala,25-Sep-22,0.0,64.3,98.9
Adilabad,Mavala,26-Sep-22,0.0,68.0,99.9
Adilabad,Mavala,27-Sep-22,1.5,83.7,99.9
Adilabad,Mavala,28-Sep-22,0.0,75.8,99.9
Adilabad,Mavala,29-Sep-22,1.3,79.5,99.9
