District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Bazarhathnoor,28-Jan-23,0.0,37.2,92.8
Adilabad,Bazarhathnoor,29-Jan-23,0.0,37.8,96.5
Adilabad,Bazarhathnoor,30-Jan-23,0.0,47.6,95.5
Adilabad,Bazarhathnoor,31-Jan-23,0.0,51.9,95.5
Adilabad,Bela,01-Apr-23,0.0,48.5,100.0
Adilabad,Bela,01-Aug-23,0.0,28.2,93.1
Adilabad,Bela,01-Dec-23,0.0,16.2,94.3
Adilabad,Bela,01-Feb-23,0.0,37.6,98.6
Adilabad,Bela,01-Jan-23,0.0,29.4,96.9
Adilabad,Bela,01-Jul-23,0.0,52.3,100.0
Adilabad,Bela,01-Jun-23,0.0,73.9,100.0
Adilabad,Bela,01-Mar-23,0.0,41.1,100.0
Adilabad,Bela,01-May-23,0.0,65.0,100.0
Adilabad,Bela,01-Nov-23,0.0,13.1,92.6
Adilabad,Bela,01-Oct-23,0.0,11.0,94.0
Adilabad,Bela,01-Sep-23,0.0,11.6,89.0
Adilabad,Bela,13-Jan-23,0.0,23.3,91.9
Adilabad,Bela,14-Jan-23,0.0,25.3,92.8
Adilabad,Bela,15-Jan-23,0.0,38.4,100.0
Adilabad,Bela,16-Jan-23,0.0,39.5,100.0
Adilabad,Bela,17-Jan-23,0.0,36.5,92.8
Adilabad,Bela,18-Jan-23,0.0,30.1,94.4
Adilabad,Bela,19-Jan-23,0.0,33.7,100.0
Adilabad,Bela,20-Jan-23,0.0,37.1,94.2
Adilabad,Bela,21-Jan-23,0.0,27.2,92.3
Adilabad,Bela,22-Jan-23,0.0,26.2,90.3
Adilabad,Bela,23-Jan-23,0.0,24.0,94.2
Adilabad,Bela,24-Jan-23,0.0,26.9,86.8
Adilabad,Bela,25-Jan-23,0.0,17.8,75.1
Adilabad,Bela,26-Jan-23,0.0,20.4,87.3
Adilabad,Bela,27-Jan-23,0.0,9.4,89.6
Adilabad,Bela,28-Jan-23,0.0,28.5,90.7
Adilabad,Bela,29-Jan-23,0.0,29.8,89.0
Adilabad,Bela,30-Jan-23,0.0,22.3,84.4
Adilabad,Bela,31-Jan-23,0.0,34.3,86.4
Adilabad,Bheempoor,01-Apr-23,0.0,61.5,100.0
Adilabad,Bheempoor,01-Aug-23,0.0,35.3,99.7
Adilabad,Bheempoor,01-Dec-23,0.0,24.1,100.0
Adilabad,Bheempoor,01-Feb-23,0.0,50.1,99.9
Adilabad,Bheempoor,01-Jan-23,0.0,42.6,99.9
Adilabad,Bheempoor,01-Jul-23,0.0,62.6,100.0
Adilabad,Bheempoor,01-Jun-23,0.0,70.2,100.0
Adilabad,Bheempoor,01-Mar-23,0.0,54.6,99.9
Adilabad,Bheempoor,01-May-23,0.0,64.5,99.9
