District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Bheempoor,19-Mar-22,0.0,17.9,79.8
Adilabad,Bheempoor,20-Mar-22,0.0,24.2,80.4
Adilabad,Bheempoor,21-Mar-22,0.0,18.0,72.6
Adilabad,Bheempoor,22-Mar-22,0.0,21.7,59.8
Adilabad,Bheempoor,23-Mar-22,0.0,16.9,59.2
Adilabad,Bheempoor,24-Mar-22,0.0,16.0,49.5
Adilabad,Bheempoor,25-Mar-22,0.0,30.0,77.6
Adilabad,Bheempoor,26-Mar-22,0.0,27.0,71.3
Adilabad,Bheempoor,27-Mar-22,0.0,25.1,64.4
Adilabad,Bheempoor,28-Mar-22,0.0,14.7,53.8
Adilabad,Bheempoor,29-Mar-22,0.0,16.1,52.2
Adilabad,Bheempoor,30-Mar-22,0.0,15.7,46.9
Adilabad,Bheempoor,31-Mar-22,0.0,13.3,49.5
Adilabad,Boath,01-Mar-22,0.0,25.3,82.4
Adilabad,Boath,02-Mar-22,0.0,23.2,78.2
Adilabad,Boath,03-Mar-22,0.0,24.5,79.8
Adilabad,Boath,04-Mar-22,0.0,26.2,82.8
Adilabad,Boath,05-Mar-22,0.0,32.3,83.7
Adilabad,Boath,06-Mar-22,0.0,32.5,81.4
Adilabad,Boath,07-Mar-22,0.0,29.3,85.6
Adilabad,Boath,08-Mar-22,0.0,27.3,84.2
Adilabad,Boath,09-Mar-22,0.0,26.1,76.9
Adilabad,Boath,10-Mar-22,0.0,22.7,71.3
Adilabad,Boath,11-Mar-22,0.0,27.3,77.6
Adilabad,Boath,12-Mar-22,0.0,32.2,81.0
Adilabad,Boath,13-Mar-22,0.0,28.2,78.8
Adilabad,Boath,14-Mar-22,0.0,20.4,67.2
Adilabad,Boath,15-Mar-22,0.0,14.6,71.7
Adilabad,Boath,16-Mar-22,0.0,17.6,68.5
Adilabad,Boath,17-Mar-22,0.0,15.9,63.5
Adilabad,Boath,18-Mar-22,0.0,15.2,65.1
Adilabad,Boath,19-Mar-22,0.0,17.7,81.3
Adilabad,Boath,20-Mar-22,0.3,32.3,84.6
Adilabad,Boath,21-Mar-22,0.0,18.1,83.3
Adilabad,Boath,22-Mar-22,0.0,22.7,73.3
Adilabad,Boath,23-Mar-22,0.0,17.5,72.4
Adilabad,Boath,24-Mar-22,0.0,14.6,60.4
Adilabad,Boath,25-Mar-22,0.0,26.9,81.7
Adilabad,Boath,26-Mar-22,0.0,29.2,73.0
Adilabad,Boath,27-Mar-22,0.0,26.9,75.4
Adilabad,Boath,28-Mar-22,0.0,18.9,77.2
Adilabad,Boath,29-Mar-22,0.0,16.1,73.8
Adilabad,Boath,30-Mar-22,0.0,13.2,50.9
Adilabad,Boath,31-Mar-22,0.0,13.8,60.3
Adilabad,Gadiguda,01-Mar-22,0.0,21.5,77.0
Adilabad,Gadiguda,02-Mar-22,0.0,22.2,68.8
Adilabad,Gadiguda,03-Mar-22,0.0,21.5,81.8
Adilabad,Gadiguda,04-Mar-22,0.0,22.2,61.2
Adilabad,Gadiguda,05-Mar-22,0.0,31.7,58.7
Adilabad,Gadiguda,06-Mar-22,0.0,26.4,70.3
Adilabad,Gadiguda,07-Mar-22,0.0,25.0,64.1
Adilabad,Gadiguda,08-Mar-22,0.0,25.5,56.2
Adilabad,Gadiguda,09-Mar-22,0.0,24.7,59.2
Adilabad,Gadiguda,10-Mar-22,0.0,20.2,69.2
Adilabad,Gadiguda,11-Mar-22,0.0,26.2,72.0
Adilabad,Gadiguda,12-Mar-22,0.0,27.1,63.7
Adilabad,Gadiguda,13-Mar-22,0.0,27.1,73.3
Adilabad,Gadiguda,14-Mar-22,0.0,19.4,59.3
Adilabad,Gadiguda,15-Mar-22,0.0,13.9,62.2
Adilabad,Gadiguda,16-Mar-22,0.0,18.1,56.2
Adilabad,Gadiguda,17-Mar-22,0.0,16.3,54.3
Adilabad,Gadiguda,18-Mar-22,0.0,14.0,50.3
Adilabad,Gadiguda,19-Mar-22,0.0,18.2,60.2
Adilabad,Gadiguda,20-Mar-22,0.0,34.1,70.3
Adilabad,Gadiguda,21-Mar-22,0.0,27.4,78.1
Adilabad,Gadiguda,22-Mar-22,0.0,24.3,55.2
Adilabad,Gadiguda,23-Mar-22,0.0,16.1,54.3
Adilabad,Gadiguda,24-Mar-22,0.0,16.1,46.3
Adilabad,Gadiguda,25-Mar-22,0.0,28.5,81.0
Adilabad,Gadiguda,26-Mar-22,0.0,33.7,74.2
Adilabad,Gadiguda,27-Mar-22,0.0,28.1,90.8
Adilabad,Gadiguda,28-Mar-22,0.0,17.0,83.1
Adilabad,Gadiguda,29-Mar-22,0.0,14.9,75.3
Adilabad,Gadiguda,30-Mar-22,0.0,15.4,41.3
Adilabad,Gadiguda,31-Mar-22,0.0,14.7,39.0
Adilabad,Gudihathnur,01-Mar-22,0.0,22.2,68.1
Adilabad,Gudihathnur,02-Mar-22,0.0,22.2,57.5
Adilabad,Gudihathnur,03-Mar-22,0.0,22.2,67.2
Adilabad,Gudihathnur,04-Mar-22,0.0,22.9,76.9
Adilabad,Gudihathnur,05-Mar-22,0.0,28.2,73.8
Adilabad,Gudihathnur,06-Mar-22,0.0,29.9,69.6
Adilabad,Gudihathnur,07-Mar-22,0.0,27.1,77.4
Adilabad,Gudihathnur,08-Mar-22,0.0,29.9,75.1
Adilabad,Gudihathnur,09-Mar-22,0.0,25.7,53.0
Adilabad,Gudihathnur,10-Mar-22,0.0,22.9,53.4
Adilabad,Gudihathnur,11-Mar-22,0.0,24.3,64.4
Adilabad,Gudihathnur,12-Mar-22,0.0,27.1,58.4
Adilabad,Gudihathnur,13-Mar-22,0.0,26.4,56.0
Adilabad,Gudihathnur,14-Mar-22,0.0,19.4,49.7
Adilabad,Gudihathnur,15-Mar-22,0.0,14.7,49.5
Adilabad,Gudihathnur,16-Mar-22,0.0,17.5,51.5
Adilabad,Gudihathnur,17-Mar-22,0.0,16.1,43.0
Adilabad,Gudihathnur,18-Mar-22,0.0,13.3,36.7
Adilabad,Gudihathnur,19-Mar-22,0.0,16.3,72.1
Adilabad,Gudihathnur,20-Mar-22,0.0,34.8,75.5
Adilabad,Gudihathnur,21-Mar-22,0.0,16.8,65.4
Adilabad,Gudihathnur,22-Mar-22,0.0,23.8,66.3
Adilabad,Gudihathnur,23-Mar-22,0.0,15.4,53.2
Adilabad,Gudihathnur,24-Mar-22,0.0,14.0,70.2
Adilabad,Gudihathnur,25-Mar-22,0.0,25.5,77.4
Adilabad,Gudihathnur,26-Mar-22,0.0,30.1,74.0
Adilabad,Gudihathnur,27-Mar-22,0.0,25.0,90.6
Adilabad,Gudihathnur,28-Mar-22,0.0,17.7,77.2
Adilabad,Gudihathnur,29-Mar-22,0.0,14.2,67.2
Adilabad,Gudihathnur,30-Mar-22,0.0,12.8,50.5
Adilabad,Gudihathnur,31-Mar-22,0.0,12.8,39.6
Adilabad,Ichoda,01-Mar-22,0.0,25.8,59.4
Adilabad,Ichoda,02-Mar-22,0.0,23.9,51.6
Adilabad,Ichoda,03-Mar-22,0.0,24.7,62.8
Adilabad,Ichoda,04-Mar-22,0.0,25.1,72.6
Adilabad,Ichoda,05-Mar-22,0.0,32.8,71.6
Adilabad,Ichoda,06-Mar-22,0.0,33.5,67.4
Adilabad,Ichoda,07-Mar-22,0.0,27.7,79.1
Adilabad,Ichoda,08-Mar-22,0.0,31.2,63.1
Adilabad,Ichoda,09-Mar-22,0.0,27.7,46.2
Adilabad,Ichoda,10-Mar-22,0.0,22.7,54.8
Adilabad,Ichoda,11-Mar-22,0.0,26.6,54.8
Adilabad,Ichoda,12-Mar-22,0.0,31.7,64.1
Adilabad,Ichoda,13-Mar-22,0.0,28.2,67.5
Adilabad,Ichoda,14-Mar-22,0.0,21.7,40.5
Adilabad,Ichoda,15-Mar-22,0.0,15.5,62.5
Adilabad,Ichoda,16-Mar-22,0.0,18.6,42.0
Adilabad,Ichoda,17-Mar-22,0.0,16.1,58.8
Adilabad,Ichoda,18-Mar-22,0.0,15.4,39.7
Adilabad,Ichoda,19-Mar-22,0.0,16.8,79.3
Adilabad,Ichoda,20-Mar-22,0.0,32.9,81.6
Adilabad,Ichoda,21-Mar-22,0.0,19.0,64.4
Adilabad,Ichoda,22-Mar-22,0.0,25.3,62.4
Adilabad,Ichoda,23-Mar-22,0.0,17.9,52.7
Adilabad,Ichoda,24-Mar-22,0.0,15.9,68.6
Adilabad,Ichoda,25-Mar-22,0.0,30.5,86.1
Adilabad,Ichoda,26-Mar-22,0.0,35.1,78.6
Adilabad,Ichoda,27-Mar-22,0.0,24.0,96.1
Adilabad,Ichoda,28-Mar-22,0.0,20.0,77.4
Adilabad,Ichoda,29-Mar-22,0.0,16.1,72.0
Adilabad,Ichoda,30-Mar-22,0.0,14.8,48.3
Adilabad,Ichoda,31-Mar-22,0.0,14.6,32.7
Adilabad,Inderavelly,01-Mar-22,0.0,22.9,65.3
Adilabad,Inderavelly,02-Mar-22,0.0,22.9,58.4
Adilabad,Inderavelly,03-Mar-22,0.0,24.7,61.3
Adilabad,Inderavelly,04-Mar-22,0.0,23.0,68.9
Adilabad,Inderavelly,05-Mar-22,0.0,26.7,70.8
Adilabad,Inderavelly,06-Mar-22,0.0,26.4,70.9
Adilabad,Inderavelly,07-Mar-22,0.0,23.0,79.0
Adilabad,Inderavelly,08-Mar-22,0.0,23.6,72.6
Adilabad,Inderavelly,09-Mar-22,0.0,23.0,55.1
Adilabad,Inderavelly,10-Mar-22,0.0,22.9,61.6
Adilabad,Inderavelly,11-Mar-22,0.0,23.0,65.7
Adilabad,Inderavelly,12-Mar-22,0.0,23.6,53.9
Adilabad,Inderavelly,13-Mar-22,0.0,24.6,61.3
Adilabad,Inderavelly,14-Mar-22,0.0,16.0,53.7
Adilabad,Inderavelly,15-Mar-22,0.0,13.9,52.1
Adilabad,Inderavelly,16-Mar-22,0.0,14.0,53.5
Adilabad,Inderavelly,17-Mar-22,0.0,16.6,49.1
Adilabad,Inderavelly,18-Mar-22,0.0,14.0,45.6
Adilabad,Inderavelly,19-Mar-22,0.0,14.0,69.2
Adilabad,Inderavelly,20-Mar-22,0.0,31.2,72.1
Adilabad,Inderavelly,21-Mar-22,0.0,23.2,61.7
Adilabad,Inderavelly,22-Mar-22,0.0,22.9,69.6
Adilabad,Inderavelly,23-Mar-22,0.0,14.0,55.0
Adilabad,Inderavelly,24-Mar-22,0.0,14.0,84.2
Adilabad,Inderavelly,25-Mar-22,0.0,30.9,83.3
Adilabad,Inderavelly,26-Mar-22,0.0,31.8,76.4
Adilabad,Inderavelly,27-Mar-22,0.0,25.4,84.3
Adilabad,Inderavelly,28-Mar-22,0.0,18.3,75.9
Adilabad,Inderavelly,29-Mar-22,0.0,14.2,69.0
Adilabad,Inderavelly,30-Mar-22,0.0,9.3,41.0
Adilabad,Inderavelly,31-Mar-22,0.0,9.3,40.5
Adilabad,Jainad,01-Mar-22,0.0,15.4,60.9
Adilabad,Jainad,02-Mar-22,0.0,16.1,63.0
Adilabad,Jainad,03-Mar-22,0.0,12.2,64.6
Adilabad,Jainad,04-Mar-22,0.0,16.8,79.0
Adilabad,Jainad,05-Mar-22,0.0,21.9,70.6
Adilabad,Jainad,06-Mar-22,0.0,23.8,67.4
Adilabad,Jainad,07-Mar-22,0.0,18.2,71.6
Adilabad,Jainad,08-Mar-22,0.0,21.0,78.6
Adilabad,Jainad,09-Mar-22,0.0,17.5,65.5
Adilabad,Jainad,10-Mar-22,0.0,16.1,63.6
Adilabad,Jainad,11-Mar-22,0.0,18.2,63.7
Adilabad,Jainad,12-Mar-22,0.0,17.0,61.4
Adilabad,Jainad,13-Mar-22,0.0,18.9,66.9
Adilabad,Jainad,14-Mar-22,0.0,11.3,56.5
Adilabad,Jainad,15-Mar-22,0.0,10.1,54.9
Adilabad,Jainad,16-Mar-22,0.0,11.0,58.5
Adilabad,Jainad,17-Mar-22,0.0,8.9,56.9
Adilabad,Jainad,18-Mar-22,0.0,7.5,52.1
Adilabad,Jainad,19-Mar-22,0.0,8.9,63.6
Adilabad,Jainad,20-Mar-22,0.0,17.0,67.9
Adilabad,Jainad,21-Mar-22,0.0,9.6,65.1
Adilabad,Jainad,22-Mar-22,0.0,15.8,52.7
Adilabad,Jainad,23-Mar-22,0.0,9.4,54.1
Adilabad,Jainad,24-Mar-22,0.0,9.6,65.1
Adilabad,Jainad,25-Mar-22,0.0,19.8,70.4
Adilabad,Jainad,26-Mar-22,0.0,21.5,63.1
Adilabad,Jainad,27-Mar-22,0.0,23.4,76.3
Adilabad,Jainad,28-Mar-22,0.0,10.3,58.6
Adilabad,Jainad,29-Mar-22,0.0,9.6,57.1
Adilabad,Jainad,30-Mar-22,0.0,7.6,46.1
Adilabad,Jainad,31-Mar-22,0.0,6.8,49.8
Adilabad,Mavala,01-Mar-22,0.0,13.2,55.1
Adilabad,Mavala,02-Mar-22,0.0,14.3,58.5
Adilabad,Mavala,03-Mar-22,0.0,11.0,61.9
Adilabad,Mavala,04-Mar-22,0.0,15.0,62.4
Adilabad,Mavala,05-Mar-22,0.0,18.5,60.6
Adilabad,Mavala,06-Mar-22,0.0,21.6,60.6
Adilabad,Mavala,07-Mar-22,0.0,15.6,58.9
Adilabad,Mavala,08-Mar-22,0.0,18.5,64.1
Adilabad,Mavala,09-Mar-22,0.0,18.3,57.7
Adilabad,Mavala,10-Mar-22,0.0,14.3,58.1
Adilabad,Mavala,11-Mar-22,0.0,15.0,56.8
Adilabad,Mavala,12-Mar-22,0.0,15.0,56.4
Adilabad,Mavala,13-Mar-22,0.0,17.3,60.2
Adilabad,Mavala,14-Mar-22,0.0,11.4,53.8
Adilabad,Mavala,15-Mar-22,0.0,9.1,54.7
Adilabad,Mavala,16-Mar-22,0.0,9.8,50.8
Adilabad,Mavala,17-Mar-22,0.0,8.2,53.8
Adilabad,Mavala,18-Mar-22,0.0,5.2,46.9
Adilabad,Mavala,19-Mar-22,0.0,7.6,67.3
Adilabad,Mavala,20-Mar-22,0.0,17.0,54.7
Adilabad,Mavala,21-Mar-22,0.0,13.3,54.2
Adilabad,Mavala,22-Mar-22,0.0,14.5,53.4
Adilabad,Mavala,23-Mar-22,0.0,7.5,51.7
Adilabad,Mavala,24-Mar-22,0.0,8.0,53.8
Adilabad,Mavala,25-Mar-22,0.0,18.2,73.9
Adilabad,Mavala,26-Mar-22,0.0,25.6,66.4
Adilabad,Mavala,27-Mar-22,0.0,18.8,72.0
Adilabad,Mavala,28-Mar-22,0.0,7.6,58.1
Adilabad,Mavala,29-Mar-22,0.0,6.4,55.5
Adilabad,Mavala,30-Mar-22,0.0,5.8,41.6
Adilabad,Mavala,31-Mar-22,0.0,5.2,45.2
Adilabad,Narnoor,01-Mar-22,0.0,24.6,51.4
Adilabad,Narnoor,02-Mar-22,0.0,23.3,54.5
Adilabad,Narnoor,03-Mar-22,0.0,23.1,58.1
Adilabad,Narnoor,04-Mar-22,0.0,24.4,66.7
Adilabad,Narnoor,05-Mar-22,0.3,30.8,69.6
Adilabad,Narnoor,06-Mar-22,0.0,28.3,68.6
Adilabad,Narnoor,07-Mar-22,0.0,25.4,73.2
Adilabad,Narnoor,08-Mar-22,0.0,26.6,62.7
Adilabad,Narnoor,09-Mar-22,0.0,22.3,47.1
Adilabad,Narnoor,10-Mar-22,0.0,22.6,50.2
Adilabad,Narnoor,11-Mar-22,0.0,24.1,50.2
Adilabad,Narnoor,12-Mar-22,0.4,29.7,53.5
Adilabad,Narnoor,13-Mar-22,0.0,28.2,50.1
Adilabad,Narnoor,14-Mar-22,0.0,20.5,41.4
Adilabad,Narnoor,15-Mar-22,0.0,14.9,38.0
Adilabad,Narnoor,16-Mar-22,0.0,19.3,61.5
Adilabad,Narnoor,17-Mar-22,0.0,18.1,56.3
Adilabad,Narnoor,18-Mar-22,0.0,14.9,38.7
Adilabad,Narnoor,19-Mar-22,0.0,16.6,67.6
Adilabad,Narnoor,20-Mar-22,0.0,31.9,73.1
Adilabad,Narnoor,21-Mar-22,0.0,30.3,58.9
Adilabad,Narnoor,22-Mar-22,0.0,24.3,72.4
Adilabad,Narnoor,23-Mar-22,0.0,18.1,46.2
Adilabad,Narnoor,24-Mar-22,0.0,15.3,77.5
Adilabad,Narnoor,25-Mar-22,0.0,31.2,80.2
Adilabad,Narnoor,26-Mar-22,0.0,31.1,75.6
Adilabad,Narnoor,27-Mar-22,0.0,36.5,80.6
Adilabad,Narnoor,28-Mar-22,0.0,19.5,77.1
Adilabad,Narnoor,29-Mar-22,0.0,15.4,60.2
Adilabad,Narnoor,30-Mar-22,0.0,14.1,50.8
Adilabad,Narnoor,31-Mar-22,0.0,13.3,31.1
Adilabad,Neradigonda,01-Mar-22,0.0,28.6,69.3
Adilabad,Neradigonda,02-Mar-22,0.0,23.0,60.2
Adilabad,Neradigonda,03-Mar-22,0.0,26.5,74.9
Adilabad,Neradigonda,04-Mar-22,0.0,25.8,74.0
Adilabad,Neradigonda,05-Mar-22,0.0,34.9,76.8
Adilabad,Neradigonda,06-Mar-22,0.0,32.5,76.3
Adilabad,Neradigonda,07-Mar-22,0.0,27.9,84.9
Adilabad,Neradigonda,08-Mar-22,0.0,29.7,58.0
Adilabad,Neradigonda,09-Mar-22,0.0,24.4,61.6
Adilabad,Neradigonda,10-Mar-22,0.0,22.3,56.1
Adilabad,Neradigonda,11-Mar-22,0.0,25.8,67.0
Adilabad,Neradigonda,12-Mar-22,0.0,36.6,69.1
Adilabad,Neradigonda,13-Mar-22,0.0,34.5,62.8
Adilabad,Neradigonda,14-Mar-22,0.0,20.7,62.2
Adilabad,Neradigonda,15-Mar-22,0.0,14.7,53.2
Adilabad,Neradigonda,16-Mar-22,0.0,19.6,53.5
Adilabad,Neradigonda,17-Mar-22,0.0,13.5,48.4
Adilabad,Neradigonda,18-Mar-22,0.0,13.6,43.5
Adilabad,Neradigonda,19-Mar-22,0.0,15.0,83.6
Adilabad,Neradigonda,20-Mar-22,1.3,43.7,83.7
Adilabad,Neradigonda,21-Mar-22,0.0,24.0,75.4
Adilabad,Neradigonda,22-Mar-22,0.0,26.0,75.8
